"block_time","condition_id","makerAmountFilled","makerAssetId","nb_subclass","source_provenance","takerAmountFilled","takerAssetId","tx_hash"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","13953600","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","41040000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 07:37:53.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","72749998","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","107991321","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1"
"2026-02-28 07:37:53.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","12666023","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","39581321","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1"
"2026-02-28 07:37:53.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19998000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1"
"2026-02-28 07:37:53.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","2577300","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","7810000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x71b952a469ce93d026d9a66f0a9ebe8c696da6f8fd41d5601d6fc22297f454c1"
"2026-02-28 07:37:57.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","999999","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","3030302","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x250c3c7e5ed013125fbd2d493841e8c8b1ec5a6081ba46bba873ba6fcda20f84"
"2026-02-28 07:37:57.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","2030303","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","3030302","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x250c3c7e5ed013125fbd2d493841e8c8b1ec5a6081ba46bba873ba6fcda20f84"
